,State_FIPS_Code,County_FIPS_Code,Diabetes_x,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes_y,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac,CHSI_County_Name_y,CHSI_State_Name_y,CHSI_State_Abbr_y,Strata_ID_Number_y,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Ecol_Exp,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt,Shig_Rpt_Ind,Shig_Exp,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
1754,37,115,4.5,Madison,North Carolina,NC,64,"frontier status, population size, poverty, age, population density",41,20256,9340,25391,45,35,46,15.2,12.0,15.7,22.9,19.6,24.3,60.5,58.6,61.6,14.3,12.9,17.7,2.3,1.6,2.9,98.0,87.8,98.8,1.0,0.4,10.8,0.3,0.1,0.9,0.4,0.1,0.5,1.6,0.6,7.8,Madison,North Carolina,NC,64,28.4,19.0,37.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.5,0.9,8.1,2514,3074,791,49.4,9.9,2,2,Madison,North Carolina,NC,64,2,4,0,28,4,6,28,4,4,0,3,0,4,4,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Madison,North Carolina,NC,64,8,7,5,6,7,5,5,5,6,-1,-1,5,5,8,5,5,7,6,6,8,8,5,Madison,North Carolina,NC,64,4269,501,654,1217,1387,1,4,2,192,4,29,18,4,8,0,1,1,1,1,1,1,1994-2003
1755,37,117,10.6,Martin,North Carolina,NC,36,"frontier status, population size, poverty, age",23,24643,26383,48687,53,24,60,18.5,15.8,23.3,25.5,25.0,26.8,58.4,57.7,60.2,14.2,11.6,14.9,2.0,1.6,2.4,54.3,58.3,93.9,44.8,0.4,40.6,0.4,0.2,20.2,0.4,0.2,0.7,2.3,1.1,17.6,Martin,North Carolina,NC,36,24.6,16.1,33.1,86.3,79.2,93.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.1,11.9,28.4,10.6,4.9,16.4,4839,3910,1075,44.6,16.2,2,2,Martin,North Carolina,NC,36,1,4,0,2,3,8,2,3,6,0,3,0,0,3,1,0,3,0,2,4,3,1999-2003,89.4,80.5,98.3,90.8,83.5,98.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Martin,North Carolina,NC,36,8,8,8,6,5,8,5,6,6,5,-1,8,6,6,8,8,8,8,8,8,6,5,Martin,North Carolina,NC,36,4895,733,1155,1431,1605,1,3,5,16,3,23,0,3,15,2477381,1,1,1,1,1,1,1999-2003
1756,37,119,5.3,Mecklenburg,North Carolina,NC,3,"frontier status, population size, poverty",39,796372,550521,928032,1513,432,8966,12.0,11.2,19.6,27.5,22.4,32.0,64.1,58.4,66.3,7.4,7.4,12.4,1.0,1.0,2.3,64.8,45.6,87.6,29.8,3.4,51.3,0.4,0.2,3.6,3.9,1.5,9.0,8.9,2.2,43.6,Mecklenburg,North Carolina,NC,3,22.2,20.3,24.0,77.5,74.9,80.0,20.4,18.7,22.2,24.0,21.5,26.5,18.6,16.8,20.5,5.3,4.5,6.1,89470,62894,11253,105.5,41.6,1,2,Mecklenburg,North Carolina,NC,3,17,3,22,88,4,110,116,4,88,0,3,0,20,3,66,0,3,0,73,3,132,2001-2003,87.9,85.7,90.1,83.4,79.4,87.5,54.4,50.5,58.4,67.0,62.6,71.5,68.0,63.6,72.3,Mecklenburg,North Carolina,NC,3,8,8,5,5,7,5,5,6,5,8,5,8,5,6,5,5,8,5,5,8,5,5,Mecklenburg,North Carolina,NC,3,71302,21014,20414,44972,51783,11,3,22,458,4,309,875,4,309,417044,1,1,1,2,1,1,2001-2003
1757,37,121,18.3,Mitchell,North Carolina,NC,60,"frontier status, population size, poverty, age, population density",48,15784,10534,24055,71,30,71,14.1,9.4,12.9,21.1,20.7,25.5,59.8,57.3,62.3,16.9,11.8,16.9,2.2,1.5,3.5,98.5,84.7,98.8,0.4,0.3,14.2,0.6,0.1,1.0,0.2,0.2,0.7,2.9,0.8,4.5,Mitchell,North Carolina,NC,60,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.3,8.8,27.7,1895,2755,713,69.7,31.7,2,2,Mitchell,North Carolina,NC,60,0,3,0,1,3,6,1,3,2,0,3,0,0,3,5,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Mitchell,North Carolina,NC,60,8,8,5,6,7,5,5,8,8,-1,-1,8,5,5,6,8,-1,8,5,8,8,7,Mitchell,North Carolina,NC,60,3595,573,504,967,1038,0,3,2,46,4,20,1,3,3,30271,1,1,1,1,1,1,1994-2003
1758,37,123,8.8,Montgomery,North Carolina,NC,42,"frontier status, population size, poverty, age",53,27322,8134,24778,56,9,66,15.5,12.5,16.4,26.4,24.4,32.4,60.2,55.8,63.2,11.7,9.2,13.3,1.7,1.0,2.1,77.4,63.9,97.6,19.7,0.3,35.4,0.7,0.1,2.6,1.8,0.1,1.5,14.1,1.2,46.9,Montgomery,North Carolina,NC,42,33.1,23.6,42.6,-1111.1,-1111.1,-1111.1,29.5,20.6,38.4,-1111.1,-1111.1,-1111.1,28.5,19.0,38.1,8.8,3.9,13.6,4725,3390,954,43.9,22.0,2,1,Montgomery,North Carolina,NC,42,2,4,0,5,3,18,4,3,5,0,3,0,0,3,8,0,3,0,55,4,8,1994-2003,90.5,84.7,96.4,84.7,75.0,94.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Montgomery,North Carolina,NC,42,8,8,8,8,5,8,8,5,8,7,7,6,5,6,8,6,8,6,6,6,6,5,Montgomery,North Carolina,NC,42,6528,861,867,1565,1766,1,3,3,46,4,42,13,3,21,124509,1,1,1,1,1,1,1994-2003
1759,37,125,5.3,Moore,North Carolina,NC,21,"frontier status, population size, poverty, age",44,81685,53309,92614,117,40,201,12.2,9.8,13.5,22.8,20.6,24.8,55.9,57.7,62.9,18.5,12.6,17.5,2.9,1.7,3.2,82.8,82.8,97.9,14.9,0.4,14.9,0.8,0.1,1.3,0.7,0.3,1.1,5.0,0.8,8.5,Moore,North Carolina,NC,21,29.0,23.1,34.9,74.9,67.8,82.0,27.0,21.0,33.0,41.0,31.6,50.5,21.2,16.0,26.5,5.3,3.4,7.2,10019,16403,2163,82.0,42.8,2,2,Moore,North Carolina,NC,21,0,3,4,4,3,8,5,3,8,0,3,0,3,3,11,0,3,0,41,4,4,1999-2003,87.0,80.8,93.1,88.9,84.0,93.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,74.4,65.3,83.5,Moore,North Carolina,NC,21,8,8,8,8,5,7,8,8,8,7,-1,8,8,5,6,5,8,6,8,8,5,5,Moore,North Carolina,NC,21,10024,1742,1930,4904,5361,4,3,8,94,4,50,9,4,11,1823,1,1,1,1,1,1,1999-2003
1760,37,127,7.8,Nash,North Carolina,NC,20,"frontier status, population size, poverty, age",32,91378,63024,109206,169,34,196,14.2,9.4,13.7,26.3,24.6,28.4,60.4,59.4,64.2,11.6,8.0,12.0,1.6,0.8,2.3,61.7,72.7,96.9,36.4,0.7,21.5,0.6,0.3,8.2,0.7,0.4,1.5,4.2,2.0,13.6,Nash,North Carolina,NC,20,31.6,26.4,36.9,78.2,72.4,84.0,27.3,22.8,31.9,31.7,24.6,38.7,25.5,20.5,30.6,7.8,5.4,10.1,12599,10957,3146,83.2,42.7,2,2,Nash,North Carolina,NC,20,1,3,0,7,3,13,12,4,13,0,3,0,4,3,9,0,3,0,26,4,4,1999-2003,85.0,77.8,92.3,88.9,82.2,95.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Nash,North Carolina,NC,20,8,8,8,8,7,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,7,Nash,North Carolina,NC,20,14805,2711,3104,5246,5990,2,3,18,63,4,62,8,3,31,182174,1,1,1,1,1,1,1999-2003
1761,37,129,7.3,New Hanover,North Carolina,NC,14,"frontier status, population size, poverty, age",40,179553,113041,246124,903,80,698,13.4,10.6,13.4,22.9,22.4,26.3,63.9,60.0,65.8,11.6,8.4,12.9,1.6,1.2,2.2,81.2,77.0,95.9,16.3,0.7,20.2,0.4,0.2,1.4,1.1,0.6,4.2,2.7,1.2,11.5,New Hanover,North Carolina,NC,14,20.4,17.2,23.6,75.9,70.5,81.4,20.9,17.5,24.3,26.1,21.9,30.3,21.7,18.3,25.1,7.3,5.4,9.3,19474,21681,4534,127.5,50.1,1,2,New Hanover,North Carolina,NC,14,1,3,5,9,3,10,21,4,10,0,3,0,7,3,15,0,3,0,18,4,10,2001-2003,87.3,81.6,93.1,80.7,72.6,88.7,56.0,48.8,63.2,60.9,53.0,68.8,72.0,65.6,78.4,New Hanover,North Carolina,NC,14,8,8,8,5,7,5,8,5,5,5,-1,5,5,8,5,5,7,8,5,8,6,7,New Hanover,North Carolina,NC,14,16599,3892,4522,10777,12537,3,3,5,261,4,65,77,4,20,6969810,1,1,1,1,1,1,2001-2003
1762,37,131,14.9,Northampton,North Carolina,NC,73,"frontier status, population size, poverty, age, population density",23,21483,12238,24640,40,44,79,20.2,16.4,20.2,24.3,21.7,24.9,57.4,56.5,63.3,15.9,11.8,16.5,2.4,1.7,2.5,40.2,56.6,98.9,58.9,0.3,41.7,0.4,0.1,0.6,0.3,0.2,0.8,0.8,0.5,5.8,Northampton,North Carolina,NC,73,34.0,24.5,43.5,-1111.1,-1111.1,-1111.1,33.1,23.8,42.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.9,8.6,21.2,3466,3664,1181,18.6,14.0,1,1,Northampton,North Carolina,NC,73,2,4,0,7,4,4,5,4,4,0,3,0,1,3,7,0,3,0,9,4,7,1994-2003,-1111.1,-1111.1,-1111.1,90.9,82.3,99.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Northampton,North Carolina,NC,73,8,8,8,8,7,8,6,8,5,8,-1,8,6,8,8,6,8,6,8,8,5,7,Northampton,North Carolina,NC,73,5527,619,886,1267,1417,0,3,0,16,3,35,3,3,9,161799,1,1,1,1,1,1,1994-2003
1763,37,133,5.1,Onslow,North Carolina,NC,6,"frontier status, population size, poverty",53,152440,111380,231954,199,43,697,16.7,12.4,16.5,31.7,22.4,29.6,60.9,57.8,62.9,6.8,8.5,16.2,0.6,1.1,2.7,75.8,65.8,95.0,17.8,1.0,30.1,0.9,0.3,1.9,2.2,0.7,3.4,6.3,1.9,21.0,Onslow,North Carolina,NC,6,23.1,18.8,27.3,68.8,60.6,77.1,19.0,15.6,22.4,20.4,16.1,24.7,33.0,27.4,38.6,5.1,3.8,6.4,25075,10770,2478,55.8,43.3,2,2,Onslow,North Carolina,NC,6,1,3,0,2,3,13,4,3,18,0,3,0,4,3,18,0,3,0,2,3,9,2001-2003,92.0,88.5,95.6,-1111.1,-1111.1,-1111.1,51.7,42.7,60.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Onslow,North Carolina,NC,6,5,8,5,5,5,5,5,8,8,8,8,8,8,5,5,8,5,8,8,6,5,5,Onslow,North Carolina,NC,6,11956,3086,3377,8178,11988,3,4,4,152,4,72,31,4,45,822275,1,1,1,1,1,1,2001-2003
1764,37,135,4.9,Orange,North Carolina,NC,11,"frontier status, population size, poverty, age",44,118386,119015,235272,296,176,492,11.6,6.1,10.9,23.7,22.2,26.0,66.9,61.5,66.9,8.1,8.1,12.0,1.2,1.2,2.2,79.0,82.9,96.0,13.3,1.0,13.3,0.5,0.1,0.7,5.7,0.9,5.1,5.1,1.0,9.3,Orange,North Carolina,NC,11,15.2,11.6,18.8,67.4,62.2,72.6,19.0,15.1,22.9,20.8,14.4,27.2,16.7,12.7,20.8,4.9,3.4,6.3,12995,10821,1615,384.3,125.0,1,2,Orange,North Carolina,NC,11,3,3,4,10,4,7,10,4,4,0,3,0,8,4,14,0,3,0,21,4,4,2001-2003,88.0,82.9,93.2,84.0,78.3,89.7,60.6,52.7,68.5,70.8,63.3,78.3,78.2,72.3,84.2,Orange,North Carolina,NC,11,8,8,8,7,8,5,7,8,8,7,8,8,8,8,5,5,7,5,7,8,5,7,Orange,North Carolina,NC,11,8943,2494,2472,7082,9387,1,3,7,60,4,42,13,4,14,3597,1,1,1,1,1,1,2001-2003
1765,37,137,5.9,Pamlico,North Carolina,NC,64,"frontier status, population size, poverty, age, population density",41,12735,9340,25391,38,35,46,15.5,12.0,15.7,19.8,19.6,24.3,60.2,58.6,61.6,17.7,12.9,17.7,2.3,1.6,2.9,75.8,87.8,98.8,23.0,0.4,10.8,0.6,0.1,0.9,0.5,0.1,0.5,1.4,0.6,7.8,Pamlico,North Carolina,NC,64,13.7,5.9,21.5,-1111.1,-1111.1,-1111.1,19.1,9.5,28.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.9,1.9,10.0,2102,2188,353,47.1,15.7,2,2,Pamlico,North Carolina,NC,64,0,3,0,0,3,4,1,3,3,0,3,0,1,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Pamlico,North Carolina,NC,64,8,8,8,8,7,8,8,5,5,-1,-1,5,5,5,5,6,-1,6,6,8,5,7,Pamlico,North Carolina,NC,64,2304,266,542,793,857,0,3,1,33,4,19,0,3,5,-2222,1,1,1,1,1,1,1994-2003
1766,37,139,8.5,Pasquotank,North Carolina,NC,53,"frontier status, population size, poverty, age, population density",27,38270,27274,46428,169,70,154,16.6,17.3,25.8,26.6,22.6,28.8,60.4,58.6,64.3,11.1,8.7,12.9,1.9,1.1,1.8,57.9,43.5,98.3,39.5,0.6,55.7,0.4,0.1,0.4,1.2,0.3,1.4,1.8,0.5,10.1,Pasquotank,North Carolina,NC,53,29.6,21.7,37.6,-1111.1,-1111.1,-1111.1,32.7,24.9,40.5,-1111.1,-1111.1,-1111.1,24.2,17.4,31.0,8.5,5.0,12.1,4844,4676,968,94.1,31.4,1,2,Pasquotank,North Carolina,NC,53,1,4,0,0,3,2,3,3,4,0,3,0,4,4,0,0,3,0,3,4,7,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Pasquotank,North Carolina,NC,53,6,6,6,6,5,8,8,6,5,8,-1,8,5,8,5,6,-1,6,6,8,5,5,Pasquotank,North Carolina,NC,53,5630,800,1335,2197,2675,0,3,0,18,3,39,8,4,14,0,1,1,1,1,1,1,1999-2003
1767,37,141,6.2,Pender,North Carolina,NC,32,"frontier status, population size, poverty, age",37,46429,29918,51327,53,25,310,14.1,12.7,17.8,22.9,20.8,25.4,62.7,60.9,67.2,12.9,8.1,13.9,1.5,1.2,2.0,78.0,71.9,98.0,20.7,0.9,24.1,0.5,0.1,5.4,0.3,0.3,2.1,4.6,0.6,6.7,Pender,North Carolina,NC,32,21.3,14.5,28.2,-1111.1,-1111.1,-1111.1,23.4,16.2,30.6,-1111.1,-1111.1,-1111.1,29.9,22.2,37.6,6.2,2.7,9.6,6429,5421,1468,34.5,12.9,1,1,Pender,North Carolina,NC,32,0,3,0,1,3,4,2,3,4,0,3,0,0,3,2,0,3,0,3,4,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Pender,North Carolina,NC,32,8,8,8,8,7,8,8,5,5,7,-1,5,5,7,5,5,8,6,8,8,6,5,Pender,North Carolina,NC,32,7485,1004,1742,2783,3112,2,3,2,53,4,29,10,4,8,0,1,1,1,1,1,1,1999-2003
1768,37,143,4.6,Perquimans,North Carolina,NC,73,"frontier status, population size, poverty, age, population density",23,12080,12238,24640,49,44,79,15.7,16.4,20.2,22.6,21.7,24.9,58.2,56.5,63.3,16.5,11.8,16.5,2.7,1.7,2.5,74.2,56.6,98.9,25.2,0.3,41.7,0.1,0.1,0.6,0.2,0.2,0.8,0.7,0.5,5.8,Perquimans,North Carolina,NC,73,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.6,1.8,7.5,1575,2198,405,24.8,16.6,2,2,Perquimans,North Carolina,NC,73,0,3,0,1,3,2,0,3,2,0,3,0,0,3,3,0,3,0,5,4,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Perquimans,North Carolina,NC,73,6,5,8,8,7,8,8,8,6,8,-1,8,8,8,6,6,-1,6,8,8,8,5,Perquimans,North Carolina,NC,73,2378,243,376,728,809,0,3,0,12,4,18,2,4,4,-2222,1,1,1,1,1,1,1994-2003
1769,37,145,6.3,Person,North Carolina,NC,28,"frontier status, population size, poverty, age",39,37217,29009,53844,95,30,229,12.5,9.4,13.4,24.9,21.8,26.1,62.0,61.0,66.2,11.5,8.8,13.5,1.6,1.2,2.1,70.4,78.1,97.6,28.3,0.6,20.5,0.6,0.1,0.9,0.2,0.3,2.2,2.4,0.8,6.3,Person,North Carolina,NC,28,32.6,23.1,42.0,87.0,79.4,94.6,29.0,20.9,37.0,-1111.1,-1111.1,-1111.1,28.3,20.0,36.7,6.3,3.5,9.0,4363,4526,1129,40.3,18.8,1,2,Person,North Carolina,NC,28,0,3,2,0,3,4,3,4,4,0,3,0,0,3,5,0,3,0,2,4,2,1999-2003,92.0,86.0,98.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Person,North Carolina,NC,28,8,8,8,8,5,8,5,8,5,8,-1,8,8,5,8,8,8,8,8,8,8,7,Person,North Carolina,NC,28,6424,1202,1157,2175,2407,1,3,4,19,3,22,3,4,4,19403506,1,1,1,1,1,1,1999-2003
1770,37,147,8.6,Pitt,North Carolina,NC,7,"frontier status, population size, poverty",33,142570,125339,247571,219,37,604,17.5,16.3,20.8,26.7,26.3,31.7,63.6,57.0,61.4,8.4,7.7,13.1,1.3,1.0,1.9,63.4,43.7,93.0,34.1,2.4,52.5,0.3,0.2,5.3,1.2,0.6,3.0,4.1,1.4,54.6,Pitt,North Carolina,NC,7,26.1,22.0,30.1,83.9,80.4,87.4,25.4,21.6,29.1,27.6,20.2,35.0,24.7,20.0,29.3,8.6,6.2,11.1,21637,13182,4094,190.8,30.2,1,2,Pitt,North Carolina,NC,7,3,4,4,12,3,16,4,3,16,0,3,0,0,3,8,0,3,0,1,3,16,2001-2003,89.8,86.8,92.7,76.6,67.7,85.6,50.3,41.8,58.7,62.5,52.8,72.3,66.7,57.8,75.6,Pitt,North Carolina,NC,7,8,8,8,6,7,6,5,8,5,8,-1,8,6,8,8,8,6,8,8,8,8,5,Pitt,North Carolina,NC,7,17162,4231,3812,8183,10662,0,3,8,33,3,78,4,3,74,399965,1,1,1,1,1,1,2001-2003
1771,37,149,6.9,Polk,North Carolina,NC,55,"frontier status, population size, poverty, age, population density",47,19134,13849,23507,80,28,87,10.2,6.5,9.8,20.6,20.6,25.5,56.3,57.2,62.6,18.6,12.4,17.1,4.4,2.1,3.6,93.3,93.3,99.1,5.6,0.2,5.6,0.3,0.1,0.6,0.3,0.2,1.5,3.2,0.7,3.6,Polk,North Carolina,NC,55,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.7,15.0,34.5,6.9,2.3,11.6,2360,4176,510,62.7,26.1,2,2,Polk,North Carolina,NC,55,0,3,0,2,3,4,6,4,2,0,3,0,2,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Polk,North Carolina,NC,55,7,8,7,8,7,7,7,8,8,-1,-1,8,8,5,6,5,-1,5,8,6,8,5,Polk,North Carolina,NC,55,2737,363,540,1178,1236,0,3,4,19,3,23,1,3,7,-2222,1,1,1,1,1,1,1994-2003
1772,37,151,6.3,Randolph,North Carolina,NC,11,"frontier status, population size, poverty, age",44,138367,119015,235272,176,176,492,11.0,6.1,10.9,25.7,22.2,26.0,61.6,61.5,66.9,11.1,8.1,12.0,1.5,1.2,2.2,92.3,82.9,96.0,5.6,1.0,13.3,0.5,0.1,0.7,0.8,0.9,5.1,9.3,1.0,9.3,Randolph,North Carolina,NC,11,26.7,22.8,30.6,77.0,71.8,82.2,24.7,20.2,29.3,25.3,17.4,33.1,26.7,22.3,31.1,6.3,4.4,8.1,20112,16409,3384,48.4,20.2,2,2,Randolph,North Carolina,NC,11,3,3,4,9,3,8,11,4,4,0,3,0,2,3,16,0,3,0,7,4,4,2001-2003,86.7,83.2,90.2,81.1,74.7,87.5,44.1,36.7,51.4,57.3,47.9,66.6,65.7,56.8,74.6,Randolph,North Carolina,NC,11,8,8,8,8,5,7,7,8,8,-1,5,8,8,5,8,7,7,8,8,8,8,7,Randolph,North Carolina,NC,11,28061,3580,3449,7996,8944,3,3,8,72,4,48,62,4,16,323522,1,1,1,1,1,1,2001-2003
1773,37,153,8.5,Richmond,North Carolina,NC,33,"frontier status, population size, poverty, age",41,46781,27640,49369,99,20,98,18.6,11.5,16.3,27.6,24.0,31.3,58.8,57.8,63.1,12.0,8.3,12.5,1.6,0.9,2.0,65.5,65.1,97.6,30.9,0.3,33.6,1.9,0.2,6.0,0.8,0.3,2.0,3.9,1.0,27.6,Richmond,North Carolina,NC,33,33.3,25.7,40.9,84.5,76.4,92.6,33.1,25.1,41.1,-1111.1,-1111.1,-1111.1,26.4,19.3,33.6,8.5,4.7,12.3,7937,6205,2577,53.4,27.8,2,2,Richmond,North Carolina,NC,33,0,3,0,3,3,5,5,4,5,0,3,0,0,3,7,0,3,0,19,4,5,1999-2003,86.7,78.7,94.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,Richmond,North Carolina,NC,33,8,8,8,8,5,8,8,8,5,8,-1,8,8,8,8,8,8,8,8,8,8,5,Richmond,North Carolina,NC,33,9242,1579,1701,2646,3135,0,3,2,70,4,40,0,3,16,6170,1,1,1,1,1,1,1999-2003
1774,37,155,11.9,Robeson,North Carolina,NC,7,"frontier status, population size, poverty",33,127586,125339,247571,134,37,604,22.4,16.3,20.8,29.9,26.3,31.7,60.0,57.0,61.4,9.1,7.7,13.1,1.0,1.0,1.9,35.5,43.7,93.0,24.3,2.4,52.5,38.5,0.2,5.3,0.6,0.6,3.0,7.3,1.4,54.6,Robeson,North Carolina,NC,7,43.6,39.3,48.0,86.8,83.9,89.7,31.5,27.6,35.5,29.5,23.2,35.8,30.2,26.0,34.4,11.9,9.3,14.6,27896,12754,5974,50.2,17.2,1,2,Robeson,North Carolina,NC,7,3,4,4,12,3,15,1,3,15,0,3,0,1,3,7,0,3,0,122,4,15,2001-2003,88.6,85.1,92.2,78.5,72.4,84.6,39.0,31.1,46.8,59.2,50.2,68.3,60.0,51.0,68.9,Robeson,North Carolina,NC,7,8,8,8,8,5,8,8,8,8,8,5,8,8,8,5,8,8,8,8,8,5,7,Robeson,North Carolina,NC,7,27491,3690,4929,6992,8500,202,4,7,161,4,71,21,3,67,990670,1,1,1,1,1,1,2001-2003
